X1,X2,y
-9.03331,0.87545,0.00000
19.23575,-7.86416,1.00000
10.25804,14.18851,0.00000
15.80225,-0.12954,0.00000
16.10283,-11.83867,1.00000
-13.73918,14.83971,0.00000
-11.27822,16.84767,0.00000
-18.41449,9.58052,0.00000
-3.14611,17.86312,0.00000
-14.28432,-8.23045,1.00000
7.88000,-6.83210,1.00000
-16.06885,-1.42647,1.00000
-22.50395,2.57553,0.00000
-4.50051,-5.28515,1.00000
7.77009,-3.89739,1.00000
-7.26339,-15.21204,1.00000
-6.59823,11.90476,1.00000
20.82158,0.18587,1.00000
14.61181,7.35048,0.00000
-10.32324,-2.85747,0.00000
-5.48927,17.08582,0.00000
-15.84490,1.58012,1.00000
-9.41613,17.00399,0.00000
13.33585,-14.93263,1.00000
-9.31753,-3.66095,0.00000
1.02111,-18.58425,1.00000
-16.37561,-1.26567,1.00000
-1.77639,-17.28359,1.00000
0.36757,-20.25645,1.00000
-10.63658,-12.83839,1.00000
1.07292,17.83161,0.00000
-7.01757,12.20338,1.00000
2.84424,10.67014,1.00000
-16.90089,-4.99143,1.00000
22.07826,-0.90522,1.00000
7.62397,5.77415,1.00000
1.15032,18.70620,0.00000
-9.93357,10.14250,1.00000
-13.22196,15.09407,0.00000
20.29129,-8.93709,1.00000
8.19392,2.66069,1.00000
-8.58218,-2.49446,0.00000
-11.15720,-12.36364,1.00000
14.44822,-4.51010,0.00000
-18.45150,6.10077,0.00000
21.25648,-1.98975,1.00000
8.02309,14.99978,0.00000
2.06523,-6.27340,1.00000
-17.05062,-2.94801,1.00000
5.87151,11.48622,1.00000
4.00671,-10.37755,0.00000
-13.44719,7.59525,1.00000
-6.66886,-14.70483,1.00000
-7.08124,-5.17472,0.00000
-1.80376,14.94348,1.00000
12.21790,14.11002,0.00000
-14.37272,-7.78709,1.00000
-11.99841,6.92192,1.00000
-12.60837,-8.73104,1.00000
12.09609,-6.30833,0.00000
-11.77422,12.73672,0.00000
18.34332,-12.55386,1.00000
-7.13944,2.62443,0.00000
-19.91705,3.26214,0.00000
-9.54588,-14.40881,1.00000
3.92743,17.28817,0.00000
-16.03335,-7.73687,1.00000
15.60569,-1.74272,0.00000
-7.77320,4.17345,0.00000
9.13518,7.61353,1.00000
-4.02147,18.84025,0.00000
-4.59174,-11.07708,0.00000
-16.13034,9.81206,0.00000
8.68643,-18.48606,1.00000
8.47543,-18.83956,1.00000
6.08986,-6.55277,1.00000
-10.78569,11.31643,1.00000
-12.31963,16.67022,0.00000
-1.39433,-12.67306,0.00000
-21.38966,1.08628,0.00000
-10.18267,17.94380,0.00000
-21.04175,-0.63203,0.00000
12.09540,12.34134,0.00000
-7.23938,4.14434,0.00000
-2.65986,-12.03679,0.00000
-0.87172,-17.55780,1.00000
5.85157,-4.89533,1.00000
-11.48944,-14.45453,1.00000
-15.03588,-5.11293,1.00000
-5.80364,-18.42718,1.00000
11.66474,9.76607,0.00000
-21.40823,-0.31143,0.00000
12.96735,-7.05479,0.00000
13.46994,-14.97420,1.00000
-10.30602,9.45049,1.00000
8.47521,16.11642,0.00000
-13.08618,-8.59797,1.00000
15.05272,-5.65792,0.00000
13.57342,-14.69673,1.00000
-11.70639,-11.80083,1.00000
10.91204,14.46862,0.00000
-10.15665,11.47681,1.00000
-6.99050,-13.96676,1.00000
-14.85419,13.75854,0.00000
9.04267,-4.92704,1.00000
11.29179,-10.88910,0.00000
9.13133,-16.42994,1.00000
-11.75757,9.25674,1.00000
2.61576,3.78728,0.00000
5.99385,11.74884,1.00000
-9.81261,-6.20555,0.00000
-18.14139,10.87421,0.00000
16.81859,2.51605,0.00000
7.76187,7.00818,1.00000
1.17133,-20.55859,1.00000
-12.00129,-13.93329,1.00000
22.32462,0.01177,1.00000
10.91628,-16.50029,1.00000
-7.12592,19.09612,0.00000
9.42656,-11.14487,0.00000
20.38347,-4.90860,1.00000
15.95546,6.47477,0.00000
15.11278,-13.88094,1.00000
5.53224,-6.58539,1.00000
2.03567,-19.79868,1.00000
7.45602,-10.50022,0.00000
-7.95137,-9.52755,0.00000
-12.59942,8.61530,1.00000
-21.12484,0.44599,0.00000
20.99543,-0.59349,1.00000
-0.66723,14.31250,1.00000
17.98449,-12.67298,1.00000
13.44389,9.43214,0.00000
-8.24309,-17.03949,1.00000
-13.05573,-12.62297,1.00000
-18.21418,12.98049,0.00000
-4.65234,21.03436,0.00000
-8.36954,-14.57299,1.00000
-6.11995,17.30437,0.00000
15.27468,-15.03518,1.00000
-8.42611,-15.12156,1.00000
20.78082,-8.06152,1.00000
-21.05842,11.36129,0.00000
-11.99189,-7.83078,0.00000
8.18043,-2.03785,1.00000
19.31140,-9.01222,1.00000
16.35655,-11.63964,1.00000
10.79118,-15.87627,1.00000
-14.90111,-8.89915,1.00000
9.69083,-18.49412,1.00000
14.62329,-0.93312,0.00000
-20.17800,6.07360,0.00000
-20.35431,6.08731,0.00000
12.67495,-16.38370,1.00000
18.30385,-9.91195,1.00000
16.34722,7.21714,0.00000
4.45523,-18.01383,1.00000
6.81834,15.64144,0.00000
-3.92583,17.50612,0.00000
11.29970,-17.14486,1.00000
-0.94620,12.16146,1.00000
9.96412,-9.54927,0.00000
13.03115,12.32208,0.00000
5.91969,-3.81030,1.00000
10.62789,10.95538,0.00000
-12.94262,6.99835,1.00000
-5.71448,-12.16397,0.00000
13.25487,-9.07866,0.00000
10.88732,-10.49428,0.00000
-9.93446,-3.09967,0.00000
-8.98926,15.67037,0.00000
-13.69170,-5.41292,1.00000
-3.69096,10.85741,1.00000
7.19524,-17.97317,1.00000
13.02782,7.52271,0.00000
-4.27178,12.13865,1.00000
-23.75721,3.70341,0.00000
13.37372,6.53493,0.00000
7.60521,6.77717,1.00000
-7.12185,-16.06052,1.00000
11.51727,-15.22385,1.00000
1.40884,-17.79999,1.00000
-22.74173,5.13011,0.00000
15.20510,0.69461,0.00000
-7.16994,-18.41157,1.00000
-12.37826,-11.97700,1.00000
11.10156,-10.26608,0.00000
-1.33198,-11.65215,0.00000
17.61115,-9.58395,1.00000
20.81352,-3.59994,1.00000
-18.22953,10.78542,0.00000
4.14887,-14.58756,0.00000
2.03791,17.72261,0.00000
-22.19253,2.17836,0.00000
7.56523,-4.84449,1.00000
0.03349,-3.95661,1.00000
-21.74673,7.94104,0.00000
-8.71025,-2.61366,0.00000
-8.42072,-1.59438,0.00000
15.94307,2.97851,0.00000
6.65328,16.40224,0.00000
21.57153,-3.30411,1.00000
-19.55347,8.16238,0.00000
5.03964,-17.48719,1.00000
12.90213,-7.16714,0.00000
-8.25539,2.26780,0.00000
-4.63290,17.74276,0.00000
-10.40589,11.86176,1.00000
-13.47747,16.87561,0.00000
13.41715,7.51021,0.00000
2.96341,-14.83536,0.00000
3.60078,-17.17253,1.00000
-14.99188,5.56890,1.00000
0.76513,-12.19326,0.00000
-4.39328,11.84409,1.00000
-12.57860,16.38174,0.00000
0.54817,-19.95358,1.00000
-22.16077,6.06383,0.00000
7.10788,-10.00180,0.00000
-8.31327,17.34027,0.00000
-20.28669,0.74836,0.00000
5.42902,10.04099,1.00000
20.51370,-6.41355,1.00000
-8.04284,-16.74782,1.00000
2.27700,19.63522,0.00000
-14.69000,-1.03782,1.00000
-2.66669,-19.31592,1.00000
-14.31245,14.13993,0.00000
14.68395,2.15418,0.00000
1.99285,18.94160,0.00000
-20.43958,6.36235,0.00000
-5.28965,-3.28069,1.00000
17.21740,-9.93610,1.00000
-6.20722,10.55811,1.00000
0.16636,6.54459,0.00000
-7.05595,-15.67158,1.00000
-3.55607,18.65820,0.00000
-8.04790,11.06795,1.00000
-14.25894,-4.50134,1.00000
-10.30335,-13.22863,1.00000
-3.94128,-10.17721,0.00000
7.75556,-0.77954,1.00000
-1.23623,-18.84182,1.00000
-1.74572,18.54400,0.00000
3.06315,11.52604,1.00000
-7.15404,-14.85730,1.00000
-9.27369,1.36955,0.00000
8.97513,8.32982,1.00000
-0.33582,18.00248,0.00000
-1.52100,14.60460,1.00000
15.39475,-15.48117,1.00000
6.80711,-19.34455,1.00000
-11.72850,-13.99990,1.00000
11.46502,-16.41186,1.00000
-9.48113,0.40443,0.00000
-2.66200,19.12192,0.00000
4.82530,9.54349,1.00000
-0.24385,4.36832,0.00000
-10.19118,14.69640,0.00000
-5.14768,13.17731,1.00000
6.71530,18.13249,0.00000
2.32194,18.68958,0.00000
-11.03347,9.02066,1.00000
-6.84887,-8.87466,0.00000
18.05769,-9.92723,1.00000
15.18992,5.69839,0.00000
-18.65315,7.73366,0.00000
-14.16747,14.44168,0.00000
2.93743,-6.99879,1.00000
3.33821,-18.57043,1.00000
4.21516,18.11766,0.00000
16.67296,-15.42158,1.00000
-14.78487,-6.88587,1.00000
-12.66516,16.76455,0.00000
15.06147,5.77202,0.00000
-20.33532,5.18422,0.00000
3.98829,-19.48015,1.00000
-8.28993,-1.47490,0.00000
15.39520,6.06493,0.00000
11.58748,-16.18740,1.00000
-13.90710,-8.17113,1.00000
-16.72596,-8.18852,1.00000
1.94180,12.27703,1.00000
-20.61759,2.43303,0.00000
8.08054,-2.10104,1.00000
-15.18710,1.24097,1.00000
18.58962,-7.82133,1.00000
3.13035,5.56298,0.00000
-2.05021,18.63620,0.00000
-5.13821,11.32999,1.00000
11.02029,-7.59191,0.00000
-6.05981,-10.75393,0.00000
21.30940,-1.26482,1.00000
-13.12315,4.88592,1.00000
-15.45017,-8.11358,1.00000
-6.18307,6.48105,0.00000
10.19885,-17.51487,1.00000
-2.18218,5.57831,0.00000
-12.41243,-11.16490,1.00000
-19.84960,5.96764,0.00000
-4.86889,19.37505,0.00000
-13.65371,4.52733,1.00000
-18.44313,12.09579,0.00000
17.45272,-13.07273,1.00000
-3.46391,-18.82637,1.00000
-9.32806,16.79204,0.00000
-14.33979,-10.93512,1.00000
5.49109,-13.23020,0.00000
3.78130,12.59360,1.00000
6.26100,16.45647,0.00000
21.23704,-2.51023,1.00000
-11.84880,9.02358,1.00000
-16.16607,-8.95809,1.00000
9.97458,3.30165,1.00000
1.61145,-5.56436,1.00000
13.68421,10.61860,0.00000
-10.97183,9.23190,1.00000
9.51747,-2.20009,1.00000
21.33338,-4.62926,1.00000
12.20079,-8.37515,0.00000
21.01055,-2.47761,1.00000
11.95519,-6.43537,0.00000
-11.25367,8.05701,1.00000
8.80260,-11.45571,0.00000
17.42849,-12.41355,1.00000
-5.48118,19.23285,0.00000
-12.12044,-13.32590,1.00000
21.10183,-0.07267,1.00000
-16.11149,8.61748,0.00000
-21.51641,-0.37911,0.00000
16.58631,-12.99616,1.00000
-0.91645,18.53879,0.00000
2.52426,-18.75538,1.00000
-11.63729,16.64031,0.00000
1.27786,19.78988,0.00000
-11.05900,-11.41640,1.00000
20.44598,-6.30454,1.00000
15.46717,-2.07683,0.00000
-14.63139,-1.39493,1.00000
18.23355,-13.36898,1.00000
-13.86895,6.22957,1.00000
-1.69185,15.87449,1.00000
-15.14893,-9.19546,1.00000
-8.21113,-7.51633,0.00000
6.96508,8.18825,1.00000
-9.22841,11.76806,1.00000
-17.62873,10.65606,0.00000
22.37496,-4.04079,1.00000
6.44670,-12.84001,0.00000
-16.25023,-5.75050,1.00000
-21.38067,6.27791,0.00000
-15.20766,-7.30414,1.00000
21.27676,-3.10900,1.00000
-17.22085,-5.38322,1.00000
-7.04035,-7.36880,0.00000
-4.80016,-6.69890,1.00000
14.44569,-14.78264,1.00000
-5.60186,-9.31711,0.00000
-11.79622,-12.99017,1.00000
-6.49399,-18.03679,1.00000
17.21288,-12.91395,1.00000
-0.58873,-13.04792,0.00000
11.18098,-16.16210,1.00000
1.89640,-19.10041,1.00000
14.47473,5.86265,0.00000
7.39178,-12.40634,0.00000
-5.98187,10.81582,1.00000
-9.49359,0.28207,0.00000
-17.57265,12.34622,0.00000
10.66138,-9.98051,0.00000
2.69671,20.79038,0.00000
-2.87996,13.02370,1.00000
-13.08859,15.99611,0.00000
7.43936,16.74421,0.00000
-15.02445,-3.56898,1.00000
16.38274,-12.49120,1.00000
1.33640,-18.59825,1.00000
-14.26806,-1.35238,1.00000
14.16226,-14.93011,1.00000
5.03358,15.90777,0.00000
-11.00143,7.99107,1.00000
13.93927,-6.03784,0.00000
8.60991,-11.07670,0.00000
-3.53057,-11.64295,0.00000
8.68629,5.07389,1.00000
14.05515,10.61261,0.00000
9.28566,-10.52356,0.00000
-5.49652,-11.64028,0.00000
-9.30740,11.40410,1.00000
-16.34064,13.93366,0.00000
-10.86086,-3.61406,0.00000
-15.10763,-5.06544,1.00000
-8.05743,15.99842,0.00000
-0.68451,-12.13675,0.00000
-21.46094,7.38838,0.00000
-0.29533,14.07917,1.00000
18.07535,-8.41794,1.00000
2.87839,-4.57205,1.00000
-6.29229,11.20359,1.00000
17.64786,-12.67583,1.00000
-1.00805,6.18333,0.00000
-10.34245,-12.01578,1.00000
-7.85162,-14.42083,1.00000
11.58433,-15.99373,1.00000
-10.16366,7.95087,1.00000
-14.20835,14.32925,0.00000
-10.67496,0.48840,0.00000
-16.25444,1.69060,1.00000
-6.04049,19.79129,0.00000
-0.80067,6.72847,0.00000
-2.66281,-12.41343,0.00000
14.41038,-6.07099,0.00000
12.22100,9.05252,0.00000
12.21049,-7.47595,0.00000
-0.21738,-18.49674,1.00000
-14.87627,-4.86273,1.00000
5.51318,-12.10578,0.00000
-0.82378,18.54016,0.00000
16.50315,-0.67164,0.00000
10.17291,-1.92542,1.00000
-0.47433,11.78655,1.00000
-4.83907,-10.22000,0.00000
13.04864,-6.85141,0.00000
16.47005,4.34625,0.00000
-4.10629,17.30908,0.00000
-21.00467,7.67612,0.00000
-5.62344,12.28844,1.00000
-12.74361,-9.94077,1.00000
-9.03130,0.09107,0.00000
-20.74281,1.14862,0.00000
-5.06218,-10.39610,0.00000
16.63405,-12.01708,1.00000
-20.05728,3.81387,0.00000
-3.74303,-12.13548,0.00000
16.49500,-13.87389,1.00000
8.40348,4.67883,1.00000
-11.73878,-10.05265,1.00000
12.37033,-8.71342,0.00000
-1.45164,12.05921,1.00000
10.32750,15.55830,0.00000
13.12384,10.69202,0.00000
-22.38107,2.40973,0.00000
-7.69902,2.80585,0.00000
15.06595,3.22605,0.00000
-16.26215,-1.25339,1.00000
0.01553,12.81173,1.00000
16.81694,-10.30080,1.00000
-15.36847,-5.87708,1.00000
9.64418,17.19412,0.00000
8.68590,16.34783,0.00000
20.56549,-11.23983,1.00000
-9.47639,-3.45756,0.00000
-10.47439,10.25825,1.00000
20.88068,-7.31360,1.00000
11.90931,13.55279,0.00000
-21.27789,4.76328,0.00000
-15.30715,5.43415,1.00000
1.86923,17.14894,0.00000
17.17726,-10.99495,1.00000
11.11921,13.27585,0.00000
-13.88090,8.22595,1.00000
0.60355,7.77985,0.00000
-15.19641,3.69693,1.00000
-2.05170,-12.89648,0.00000
-15.69676,-6.10564,1.00000
-1.17198,-11.33812,0.00000
-8.56568,0.15236,0.00000
-16.68324,5.09549,1.00000
-6.75404,18.24268,0.00000
-5.27676,-9.23412,0.00000
-5.54041,-16.29435,1.00000
14.40791,9.88272,0.00000
-11.54606,-14.78600,1.00000
-15.23175,4.94511,1.00000
-8.90598,4.90512,0.00000
8.65319,-16.57605,1.00000
-0.31199,-20.76727,1.00000
-21.10276,6.97437,0.00000
-12.90709,-11.72213,1.00000
-15.48455,13.94776,0.00000
0.66303,-17.67048,1.00000
-16.37562,-5.77408,1.00000
8.81044,-2.40007,1.00000
-4.86284,19.46979,0.00000
1.47850,-18.89728,1.00000
15.49146,3.30780,0.00000
-6.45054,-17.13849,1.00000
-6.10784,-19.11709,1.00000
-14.10327,14.97637,0.00000
-14.87518,-9.69677,1.00000
-21.68205,2.39998,0.00000
5.18636,16.46892,0.00000
15.71322,4.99669,0.00000
-9.53221,-0.68686,0.00000
14.76324,9.38211,0.00000
-14.01730,-8.48697,1.00000
-14.03628,6.24373,1.00000
6.94978,-16.70101,1.00000
-7.19833,-16.66764,1.00000
3.83239,10.42277,1.00000
-16.99887,-5.41189,1.00000
-9.40116,-7.47286,0.00000
7.60772,8.60452,1.00000
6.63644,7.31733,1.00000
9.36459,-2.85150,1.00000
-16.68630,12.50707,0.00000
19.85974,-7.72538,1.00000
-4.66147,13.17926,1.00000
3.63774,-6.42123,1.00000
8.66496,-2.84104,1.00000
4.88236,-11.20759,0.00000
-9.13994,16.59423,0.00000
10.32381,-9.17149,0.00000
-5.82378,3.78282,0.00000
1.65356,-12.60503,0.00000
-12.07292,16.93762,0.00000
10.15422,-13.88961,1.00000
-6.09920,-13.08865,0.00000
-12.47671,-13.10576,1.00000
-6.81814,-6.52492,0.00000
-20.97554,3.61215,0.00000
16.48853,-0.29245,0.00000
0.73052,-5.64038,1.00000
-13.38655,15.24088,0.00000
8.45883,9.54428,1.00000
-10.25430,-0.89660,0.00000
1.59753,-19.02262,1.00000
10.72272,0.26852,1.00000
-8.55628,-6.22644,0.00000
15.82753,1.24705,0.00000
3.07101,-18.53079,1.00000
5.44211,10.53758,1.00000
11.49253,9.45332,0.00000
0.93245,-6.66347,1.00000
-15.11092,14.34350,0.00000
-0.68612,-4.66088,1.00000
-14.87427,-3.10029,1.00000
5.01916,17.92789,0.00000
0.92921,-20.69958,1.00000
10.27340,16.09687,0.00000
3.91005,10.75049,1.00000
-7.88024,-16.86188,1.00000
-3.34578,6.13033,0.00000
22.17905,-1.15315,1.00000
3.27696,18.51304,0.00000
18.13307,-12.95427,1.00000
9.84264,2.85926,1.00000
-9.10385,10.65917,1.00000
-5.05707,-19.70605,1.00000
-7.84275,-4.89740,0.00000
0.96609,-11.94901,0.00000
-14.97891,-7.27668,1.00000
-8.04029,-16.99705,1.00000
21.75317,-1.25929,1.00000
16.62345,1.03321,0.00000
11.55467,-17.57390,1.00000
5.93886,14.85614,0.00000
16.16724,8.04366,0.00000
-11.33719,-0.16572,0.00000
7.76539,7.49107,1.00000
-7.75343,2.89080,0.00000
17.89943,-11.33478,1.00000
-18.38537,9.35655,0.00000
16.04912,2.89180,0.00000
10.15860,-9.93259,0.00000
-10.90310,16.72584,0.00000
9.90879,5.86515,1.00000
5.57716,-17.84753,1.00000
-9.03313,-7.18369,0.00000
-7.67865,-7.34265,0.00000
-12.55101,-9.42862,1.00000
-17.82502,8.48320,0.00000
-13.21162,-7.57622,1.00000
-4.01129,18.82073,0.00000
5.85787,8.86667,1.00000
-13.02497,-6.39863,1.00000
4.04682,-16.64250,1.00000
-8.70541,10.08067,1.00000
12.38008,11.80836,0.00000
0.14100,20.51836,0.00000
9.19662,-16.67289,1.00000
5.55104,-4.46894,1.00000
-20.05701,7.92107,0.00000
17.22475,4.61576,0.00000
20.65204,-0.28075,1.00000
-1.34532,11.23500,1.00000
10.28485,1.01198,1.00000
6.21896,17.32246,0.00000
-5.13824,-11.03027,0.00000
8.95099,-17.46477,1.00000
-8.49214,17.92171,0.00000
2.12637,-10.91105,0.00000
-15.96331,8.99664,0.00000
-5.97613,15.02331,1.00000
-17.22942,12.66205,0.00000
-4.48008,18.94895,0.00000
-2.50400,11.51705,1.00000
-15.21408,-0.01481,1.00000
-14.42953,5.17260,1.00000
0.36625,-14.08871,0.00000
-13.14992,-12.65844,1.00000
14.81259,-13.93477,1.00000
9.51273,3.71964,1.00000
-15.25624,0.24796,1.00000
2.36096,-11.49896,0.00000
16.26702,2.73358,0.00000
-16.07192,-3.45314,1.00000
-10.63392,-12.92641,1.00000
14.76196,-3.38748,0.00000
16.86314,-9.80146,1.00000
23.00091,-0.77226,1.00000
-17.53896,10.21819,0.00000
11.29558,4.18278,1.00000
-9.21964,0.24628,0.00000
13.21675,-7.76062,0.00000
4.16608,18.56717,0.00000
13.51886,12.09474,0.00000
-8.07517,5.42987,0.00000
-8.01923,4.60832,0.00000
-4.99597,8.21497,0.00000
4.88355,11.27405,1.00000
20.52591,-6.70008,1.00000
7.29047,-4.45788,1.00000
14.79742,-13.91470,1.00000
-8.79454,-15.97296,1.00000
8.43062,16.65612,0.00000
-9.35844,-15.81861,1.00000
-12.18853,14.50611,0.00000
8.36512,-3.76428,1.00000
-14.21555,4.85020,1.00000
7.49730,-11.85691,0.00000
-8.43294,-3.94470,0.00000
-2.01595,5.89226,0.00000
-14.62541,12.29453,0.00000
4.12142,-6.13064,1.00000
2.74620,13.47323,1.00000
0.85986,18.05843,0.00000
21.76967,-3.25499,1.00000
-13.65620,-8.57328,1.00000
1.38897,13.13375,1.00000
14.05819,-5.58209,0.00000
7.17384,8.50948,1.00000
-22.54177,6.03138,0.00000
10.19125,1.06574,1.00000
16.56224,0.81924,0.00000
6.20506,-3.22620,1.00000
15.03404,9.89546,0.00000
14.72574,-6.64724,0.00000
22.74990,-1.13141,1.00000
-7.67873,-16.87552,1.00000
-3.28701,17.80852,0.00000
15.48755,-13.35184,1.00000
20.54853,-9.17654,1.00000
8.10288,6.08518,1.00000
-9.41929,10.50000,1.00000
16.96096,-2.78052,0.00000
-1.41757,19.27010,0.00000
-4.86223,-18.00978,1.00000
13.93271,-7.85809,0.00000
13.28847,11.31514,0.00000
-1.70579,18.42347,0.00000
14.41544,-14.66750,1.00000
7.79660,-1.77425,1.00000
2.73011,18.53379,0.00000
4.23741,1.70698,0.00000
-7.51241,16.36707,0.00000
-14.78809,-6.52313,1.00000
9.88418,-16.51618,1.00000
14.69282,-2.31248,0.00000
9.24075,-1.53042,1.00000
21.87413,-5.68032,1.00000
14.16130,-14.30908,1.00000
1.36154,-18.23778,1.00000
-11.79317,-13.37303,1.00000
6.03212,-2.36214,1.00000
7.44903,7.13941,1.00000
10.56653,14.33484,0.00000
-2.46667,-12.76623,0.00000
-15.40914,4.40198,1.00000
-18.12402,6.26349,0.00000
-21.83839,6.53151,0.00000
-15.58741,0.09092,1.00000
-15.08506,-2.09521,1.00000
-16.90503,12.03705,0.00000
17.04305,-12.62057,1.00000
11.24491,-14.69758,1.00000
-22.21512,3.10344,0.00000
10.04281,-8.58184,0.00000
21.36159,-0.33268,1.00000
-9.91878,6.77309,1.00000
-0.79133,12.76767,1.00000
9.96866,1.87564,1.00000
-1.83311,11.64457,1.00000
-5.12203,-8.18549,0.00000
-15.93301,-3.64023,1.00000
-1.30711,-19.50905,1.00000
17.07284,-12.03114,1.00000
-9.06564,18.72722,0.00000
-11.18522,-10.64421,1.00000
-15.31370,1.06701,1.00000
18.85142,-11.42398,1.00000
8.96507,-15.88309,1.00000
-13.47069,-12.00104,1.00000
10.92598,4.94545,1.00000
10.95768,-15.89567,1.00000
-12.92375,7.25944,1.00000
4.59839,10.39929,1.00000
-22.25531,-0.80647,0.00000
-9.15083,-16.01142,1.00000
2.99792,-17.97823,1.00000
-5.32796,3.95901,0.00000
12.27487,8.66443,0.00000
16.19908,-1.64018,0.00000
-5.13851,-12.53949,0.00000
11.69320,8.66038,0.00000
13.73393,6.69380,0.00000
-9.65006,-7.06939,0.00000
21.56463,-4.55477,1.00000
8.07260,-17.76220,1.00000
-12.43765,9.56694,1.00000
-2.21751,20.17448,0.00000
7.39604,-11.11399,0.00000
-11.61593,15.75877,0.00000
-10.10369,-16.76515,1.00000
20.53650,-1.84327,1.00000
-7.03606,18.20528,0.00000
8.67100,7.82223,1.00000
-1.75966,11.78345,1.00000
1.68727,-12.77996,0.00000
7.42532,-5.20368,1.00000
9.20854,1.30706,1.00000
10.95310,13.20098,0.00000
4.43254,18.08893,0.00000
-12.00053,7.71322,1.00000
7.93750,15.38243,0.00000
4.01091,11.24124,1.00000
-13.20281,-11.13389,1.00000
-10.00449,16.55522,0.00000
-19.68732,8.63809,0.00000
-5.81453,18.93392,0.00000
-19.44016,8.65053,0.00000
6.98040,-17.89255,1.00000
-2.85926,-16.68892,1.00000
12.81335,10.51206,0.00000
-18.80045,10.06044,0.00000
8.65498,1.88956,1.00000
15.97041,-1.35440,0.00000
-2.61064,18.40384,0.00000
2.26856,-20.13088,1.00000
-10.29963,10.65822,1.00000
-13.70172,-6.43795,1.00000
10.24310,-10.90718,0.00000
-23.99723,1.94004,0.00000
15.83175,3.50890,0.00000
-19.31918,7.45400,0.00000
16.43878,5.43450,0.00000
10.24479,14.24190,0.00000
23.37319,-2.25736,1.00000
-9.59444,-2.54997,0.00000
0.63475,11.53988,1.00000
2.63592,18.94054,0.00000
18.91718,-4.26130,1.00000
-8.99929,16.21631,0.00000
3.59805,18.61502,0.00000
-0.45795,-17.73233,1.00000
-2.72299,7.71939,0.00000
15.40526,-5.03469,0.00000
-8.54699,-15.51812,1.00000
8.90515,-3.20491,1.00000
1.81074,5.88329,0.00000
-0.97567,-18.69710,1.00000
6.31868,-18.56520,1.00000
-4.94561,17.97547,0.00000
10.44729,8.66933,0.00000
-0.76531,6.02335,0.00000
-6.71023,2.63251,0.00000
14.70380,5.88479,0.00000
13.95834,5.40350,0.00000
12.03242,-7.87454,0.00000
-5.18362,13.76932,1.00000
-3.71592,-17.83980,1.00000
7.21809,-3.13543,1.00000
-17.02542,-5.63940,1.00000
15.59895,-0.15438,0.00000
20.59243,-6.04367,1.00000
-20.87868,3.07967,0.00000
-20.09495,3.28455,0.00000
7.04576,15.27918,0.00000
-13.11066,-9.19736,1.00000
10.08742,-0.65663,1.00000
15.65667,-2.13105,0.00000
-4.62938,19.47728,0.00000
-0.83376,-20.97421,1.00000
6.15298,9.65608,1.00000
21.38012,-5.88240,1.00000
12.84880,-6.27428,0.00000
-9.25324,-1.24830,0.00000
-7.40118,3.64927,0.00000
-5.07733,-19.01115,1.00000
-12.56785,6.69501,1.00000
-22.01104,1.96051,0.00000
-0.93270,-18.49555,1.00000
3.90640,9.47095,1.00000
-8.27662,18.14370,0.00000
-11.29386,2.91525,0.00000
-10.30181,15.59996,0.00000
6.23438,19.23289,0.00000
8.85272,-1.55598,1.00000
-6.79866,-17.63284,1.00000
-6.99925,2.83615,0.00000
